"nodeid","nodeip","timestamp","startDelay","skipDelay","experimentID"
"planetlab2.cs.ucla.edu","131.179.150.72","1421925225331","22114","1637428","6"
"vn4.cse.wustl.edu","128.252.19.19","1421925403954","11312","1470851","6"
"planetlab2.cs.ubc.ca","142.103.2.2","1421925218767","31324","1640207","6"
"planetlab-2.ida.liu.se","192.36.94.3","1421925019157","29558","1848364","6"
"pl1.rcc.uottawa.ca","216.48.80.12","1421924911100","18227","1966016","6"
"planetvs2.informatik.uni-stuttgart.de","129.69.210.97","1421925335326","3679","1561143","6"
"planetlab2.ecs.vuw.ac.nz","130.195.4.69","1421925239788","20159","1643609","6"
"planetlab2.cqupt.edu.cn","202.202.43.199","1421925209836","12548","1682477","6"
"planetlab2.tsuniv.edu","206.23.240.29","1421925280337","72843","1554791","6"
"planetlab2.extern.kuleuven.be","193.190.168.51","1421925243270","7993","1661966","6"
"planetlab1.virtues.fi","85.23.168.76","1421925189955","36644","1686096","6"
"planetlab4.postel.org","206.117.37.7","1421925325598","26527","1565520","6"
"planck227ple.test.ibbt.be","193.191.148.227","1421924956254","32790","1930304","6"
"planetlab-2.research.netlab.hut.fi","195.148.124.74","1421925027508","7898","1887207","6"
"planetlab2.sics.se","193.10.64.36","1421925270746","15229","1643342","6"
"planetlab-2.cs.uic.edu","131.193.34.38","1421925000855","54096","1859317","6"
"planetlab02.cs.washington.edu","128.208.4.198","1421925069934","26294","1842720","6"
"planetlab1.cs.uit.no","129.242.19.196","1421925107969","22690","1812439","6"
"planetlab02.alucloud.com","135.109.221.104","1421925065745","50053","1823990","6"
"planetlab1.cs.ucla.edu","131.179.150.70","1421925104791","10620","1830913","6"
"planetlab1.u-strasbg.fr","130.79.48.55","1421925173174","30367","1745527","6"
"vicky.planetlab.ntua.gr","147.102.224.227","1421925398525","26087","1528740","6"
"planetlab1.citadel.edu","155.225.2.71","1421926052699","23818","1850469","6"
"planetlab-5.eecs.cwru.edu","129.22.150.78","1421925042744","36565","1889187","6"
"planetlab2.cs.uoregon.edu","128.223.8.112","1421925229434","40825","1699192","6"
"planetlab2.virtues.fi","85.23.168.77","1421925283418","80128","1607746","6"
"planetlab-2.tagus.ist.utl.pt","193.136.166.68","1421925041274","10093","1921126","6"
"planetlab-1.calpoly-netlab.net","208.94.63.193","1421924988396","8689","1975794","6"
"planetlab-2.scie.uestc.edu.cn","222.197.180.139","1421925031085","39798","1905047","6"
"planetlab2.cs.columbia.edu","128.59.20.227","1421925266697","64056","1684979","6"
"ple2.ipv6.lip6.fr","132.227.62.120","1421925354413","1876953","4674","6"
"plewifi.ipv6.lip6.fr","132.227.62.118","1421925355803","1875966","294964","6"
"ple4.ipv6.lip6.fr","132.227.62.122","1421925351586","1880155","320531","6"
"ple6.ipv6.lip6.fr","132.227.62.124","1421925353641","1878119","487836","6"
